Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:34:54.418000,RUS,63,86.874,50.0,2.0,,,28.24,30.159,28.475,0 days 02:33:55.794000,0 days 02:34:25.953000,0 days 02:34:54.428000,313.0,313.0,311.0,315.0,False,HARD,34.0,False,Mercedes,0 days 02:33:27.544000,2023-09-03 14:34:28.589,1,5.0,False,,False,True
0 days 02:36:21.046000,RUS,63,86.628,51.0,2.0,,,28.119,29.918,28.591,0 days 02:35:22.547000,0 days 02:35:52.465000,0 days 02:36:21.056000,322.0,323.0,311.0,323.0,False,HARD,35.0,False,Mercedes,0 days 02:34:54.418000,2023-09-03 14:35:55.463,1,5.0,False,,False,True
0 days 01:25:24.718000,BOT,77,88.032,2.0,1.0,,,28.453,30.353,29.226,0 days 01:24:25.148000,0 days 01:24:55.501000,0 days 01:25:24.727000,313.0,314.0,310.0,320.0,True,HARD,5.0,False,Alfa Romeo,0 days 01:23:56.686000,2023-09-03 13:24:57.731,1,14.0,False,,False,True
0 days 01:26:52.668000,BOT,77,87.95,3.0,1.0,,,28.475,30.099,29.376,0 days 01:25:53.202000,0 days 01:26:23.301000,0 days 01:26:52.677000,312.0,334.0,309.0,318.0,True,HARD,6.0,False,Alfa Romeo,0 days 01:25:24.718000,2023-09-03 13:26:25.763,1,14.0,False,,False,True
0 days 01:28:19.787000,BOT,77,87.119,4.0,1.0,,,28.114,30.047,28.958,0 days 01:27:20.791000,0 days 01:27:50.838000,0 days 01:28:19.796000,314.0,334.0,311.0,335.0,True,HARD,7.0,False,Alfa Romeo,0 days 01:26:52.668000,2023-09-03 13:27:53.713,1,14.0,False,,False,True
0 days 01:29:47.362000,BOT,77,87.575,5.0,1.0,,,28.257,30.336,28.982,0 days 01:28:48.053000,0 days 01:29:18.389000,0 days 01:29:47.371000,312.0,329.0,309.0,334.0,False,HARD,8.0,False,Alfa Romeo,0 days 01:28:19.787000,2023-09-03 13:29:20.832,1,14.0,False,,False,True
0 days 01:31:14.512000,BOT,77,87.15,6.0,1.0,,,28.133,30.012,29.005,0 days 01:30:15.504000,0 days 01:30:45.516000,0 days 01:31:14.521000,312.0,330.0,309.0,331.0,False,HARD,9.0,False,Alfa Romeo,0 days 01:29:47.362000,2023-09-03 13:30:48.407,1,14.0,False,,False,True
0 days 01:32:41.872000,BOT,77,87.36,7.0,1.0,,,28.142,30.162,29.056,0 days 01:31:42.663000,0 days 01:32:12.825000,0 days 01:32:41.881000,314.0,330.0,309.0,329.0,False,HARD,10.0,False,Alfa Romeo,0 days 01:31:14.512000,2023-09-03 13:32:15.557,1,14.0,False,,False,True
0 days 01:34:09.099000,BOT,77,87.227,8.0,1.0,,,28.135,30.326,28.766,0 days 01:33:10.016000,0 days 01:33:40.342000,0 days 01:34:09.108000,311.0,321.0,309.0,334.0,False,HARD,11.0,False,Alfa Romeo,0 days 01:32:41.872000,2023-09-03 13:33:42.917,1,14.0,False,,False,True
0 days 01:35:36.364000,BOT,77,87.265,9.0,1.0,,,28.082,30.005,29.178,0 days 01:34:37.190000,0 days 01:35:07.195000,0 days 01:35:36.373000,314.0,331.0,308.0,333.0,False,HARD,12.0,False,Alfa Romeo,0 days 01:34:09.099000,2023-09-03 13:35:10.144,1,14.0,False,,False,True
0 days 01:37:04.227000,BOT,77,87.863,10.0,1.0,,,28.393,30.325,29.145,0 days 01:36:04.766000,0 days 01:36:35.091000,0 days 01:37:04.236000,315.0,327.0,308.0,336.0,False,HARD,13.0,False,Alfa Romeo,0 days 01:35:36.364000,2023-09-03 13:36:37.409,1,14.0,False,,False,True
0 days 01:38:31.920000,BOT,77,87.693,11.0,1.0,,,28.155,30.255,29.283,0 days 01:37:32.391000,0 days 01:38:02.646000,0 days 01:38:31.929000,313.0,329.0,308.0,334.0,False,HARD,14.0,False,Alfa Romeo,0 days 01:37:04.227000,2023-09-03 13:38:05.272,1,14.0,False,,False,True
0 days 01:40:00.636000,BOT,77,88.716,12.0,1.0,,,28.237,31.261,29.218,0 days 01:39:00.166000,0 days 01:39:31.427000,0 days 01:40:00.645000,315.0,329.0,308.0,332.0,False,HARD,15.0,False,Alfa Romeo,0 days 01:38:31.920000,2023-09-03 13:39:32.965,1,14.0,False,,False,True
0 days 01:41:28.643000,BOT,77,88.007,13.0,1.0,,,28.151,30.69,29.166,0 days 01:40:28.796000,0 days 01:40:59.486000,0 days 01:41:28.652000,315.0,325.0,308.0,333.0,False,HARD,16.0,False,Alfa Romeo,0 days 01:40:00.636000,2023-09-03 13:41:01.681,1,13.0,False,,False,True
0 days 01:42:56.634000,BOT,77,87.991,14.0,1.0,,,28.208,30.592,29.191,0 days 01:41:56.860000,0 days 01:42:27.452000,0 days 01:42:56.643000,314.0,330.0,307.0,333.0,False,HARD,17.0,False,Alfa Romeo,0 days 01:41:28.643000,2023-09-03 13:42:29.688,1,11.0,False,,False,True
0 days 01:44:24.061000,BOT,77,87.427,15.0,1.0,,,28.316,30.294,28.817,0 days 01:43:24.959000,0 days 01:43:55.253000,0 days 01:44:24.070000,310.0,311.0,305.0,326.0,False,HARD,18.0,False,Alfa Romeo,0 days 01:42:56.634000,2023-09-03 13:43:57.679,1,11.0,False,,False,True
0 days 01:45:51.885000,BOT,77,87.824,16.0,1.0,,,28.558,30.38,28.886,0 days 01:44:52.628000,0 days 01:45:23.008000,0 days 01:45:51.894000,309.0,309.0,307.0,313.0,False,HARD,19.0,False,Alfa Romeo,0 days 01:44:24.061000,2023-09-03 13:45:25.106,1,10.0,False,,False,True
0 days 01:47:19.355000,BOT,77,87.47,17.0,1.0,,,28.419,30.267,28.784,0 days 01:46:20.313000,0 days 01:46:50.580000,0 days 01:47:19.364000,312.0,310.0,307.0,315.0,False,HARD,20.0,False,Alfa Romeo,0 days 01:45:51.885000,2023-09-03 13:46:52.930,1,10.0,False,,False,True
0 days 01:48:46.989000,BOT,77,87.634,18.0,1.0,,,28.44,30.291,28.903,0 days 01:47:47.804000,0 days 01:48:18.095000,0 days 01:48:46.998000,309.0,308.0,306.0,313.0,False,HARD,21.0,False,Alfa Romeo,0 days 01:47:19.355000,2023-09-03 13:48:20.400,1,10.0,False,,False,True
0 days 01:50:14.714000,BOT,77,87.725,19.0,1.0,,,28.6,30.253,28.872,0 days 01:49:15.598000,0 days 01:49:45.851000,0 days 01:50:14.723000,308.0,310.0,306.0,312.0,False,HARD,22.0,False,Alfa Romeo,0 days 01:48:46.989000,2023-09-03 13:49:48.034,1,10.0,False,,False,True
0 days 01:51:43.152000,BOT,77,88.438,20.0,1.0,,,28.426,30.55,29.462,0 days 01:50:43.149000,0 days 01:51:13.699000,0 days 01:51:43.161000,308.0,310.0,308.0,312.0,False,HARD,23.0,False,Alfa Romeo,0 days 01:50:14.714000,2023-09-03 13:51:15.759,1,9.0,False,,False,True
0 days 01:53:12.196000,BOT,77,89.044,21.0,1.0,,,28.534,30.814,29.696,0 days 01:52:11.695000,0 days 01:52:42.509000,0 days 01:53:12.205000,314.0,314.0,308.0,317.0,False,HARD,24.0,False,Alfa Romeo,0 days 01:51:43.152000,2023-09-03 13:52:44.197,1,10.0,False,,False,True
0 days 01:54:40.312000,BOT,77,88.116,22.0,1.0,,,28.579,30.455,29.082,0 days 01:53:40.784000,0 days 01:54:11.239000,0 days 01:54:40.321000,312.0,313.0,308.0,319.0,False,HARD,25.0,False,Alfa Romeo,0 days 01:53:12.196000,2023-09-03 13:54:13.241,1,9.0,False,,False,True
0 days 01:56:08.435000,BOT,77,88.123,23.0,1.0,,,28.491,30.642,28.99,0 days 01:55:08.812000,0 days 01:55:39.454000,0 days 01:56:08.444000,310.0,309.0,307.0,314.0,False,HARD,26.0,False,Alfa Romeo,0 days 01:54:40.312000,2023-09-03 13:55:41.357,1,8.0,False,,False,True
0 days 01:57:36.457000,BOT,77,88.022,24.0,1.0,,,28.438,30.518,29.066,0 days 01:56:36.882000,0 days 01:57:07.400000,0 days 01:57:36.466000,308.0,310.0,307.0,315.0,False,HARD,27.0,False,Alfa Romeo,0 days 01:56:08.435000,2023-09-03 13:57:09.480,1,7.0,False,,False,True
0 days 02:02:21.834000,BOT,77,85.988,27.0,2.0,,,28.023,29.536,28.429,0 days 02:01:23.878000,0 days 02:01:53.414000,0 days 02:02:21.843000,309.0,311.0,308.0,313.0,True,MEDIUM,5.0,False,Alfa Romeo,0 days 02:00:55.846000,2023-09-03 14:01:56.891,1,16.0,False,,False,True
0 days 02:03:48.320000,BOT,77,86.486,28.0,2.0,,,28.215,29.742,28.529,0 days 02:02:50.058000,0 days 02:03:19.800000,0 days 02:03:48.329000,309.0,309.0,308.0,313.0,False,MEDIUM,6.0,False,Alfa Romeo,0 days 02:02:21.834000,2023-09-03 14:03:22.879,1,16.0,False,,False,True
0 days 02:05:14.521000,BOT,77,86.201,29.0,2.0,,,28.081,29.576,28.544,0 days 02:04:16.410000,0 days 02:04:45.986000,0 days 02:05:14.530000,311.0,312.0,307.0,314.0,False,MEDIUM,7.0,False,Alfa Romeo,0 days 02:03:48.320000,2023-09-03 14:04:49.365,1,16.0,False,,False,True
0 days 02:06:41.164000,BOT,77,86.643,30.0,2.0,,,28.119,29.908,28.616,0 days 02:05:42.649000,0 days 02:06:12.557000,0 days 02:06:41.173000,311.0,312.0,309.0,316.0,False,MEDIUM,8.0,False,Alfa Romeo,0 days 02:05:14.521000,2023-09-03 14:06:15.566,1,16.0,False,,False,True
0 days 02:08:07.812000,BOT,77,86.648,31.0,2.0,,,28.039,29.891,28.718,0 days 02:07:09.212000,0 days 02:07:39.103000,0 days 02:08:07.821000,312.0,326.0,309.0,318.0,False,MEDIUM,9.0,False,Alfa Romeo,0 days 02:06:41.164000,2023-09-03 14:07:42.209,1,15.0,False,,False,True
0 days 02:09:34.418000,BOT,77,86.606,32.0,2.0,,,28.088,30.033,28.485,0 days 02:08:35.909000,0 days 02:09:05.942000,0 days 02:09:34.427000,311.0,312.0,312.0,327.0,False,MEDIUM,10.0,False,Alfa Romeo,0 days 02:08:07.812000,2023-09-03 14:09:08.857,1,15.0,False,,False,True
0 days 02:11:01.291000,BOT,77,86.873,33.0,2.0,,,28.047,30.118,28.708,0 days 02:10:02.474000,0 days 02:10:32.592000,0 days 02:11:01.300000,315.0,329.0,310.0,331.0,False,MEDIUM,11.0,False,Alfa Romeo,0 days 02:09:34.418000,2023-09-03 14:10:35.463,1,13.0,False,,False,True
0 days 02:12:27.912000,BOT,77,86.621,34.0,2.0,,,28.11,29.945,28.566,0 days 02:11:29.410000,0 days 02:11:59.355000,0 days 02:12:27.921000,309.0,313.0,309.0,316.0,False,MEDIUM,12.0,False,Alfa Romeo,0 days 02:11:01.291000,2023-09-03 14:12:02.336,1,12.0,False,,False,True
0 days 02:13:54.435000,BOT,77,86.523,35.0,2.0,,,28.193,29.831,28.499,0 days 02:12:56.114000,0 days 02:13:25.945000,0 days 02:13:54.444000,309.0,311.0,309.0,314.0,False,MEDIUM,13.0,False,Alfa Romeo,0 days 02:12:27.912000,2023-09-03 14:13:28.957,1,12.0,False,,False,True
0 days 02:15:21.217000,BOT,77,86.782,36.0,2.0,,,28.073,29.992,28.717,0 days 02:14:22.517000,0 days 02:14:52.509000,0 days 02:15:21.226000,311.0,312.0,309.0,317.0,False,MEDIUM,14.0,False,Alfa Romeo,0 days 02:13:54.435000,2023-09-03 14:14:55.480,1,12.0,False,,False,True
0 days 02:16:47.762000,BOT,77,86.545,37.0,2.0,,,28.162,29.802,28.581,0 days 02:15:49.388000,0 days 02:16:19.190000,0 days 02:16:47.771000,312.0,324.0,313.0,317.0,False,MEDIUM,15.0,False,Alfa Romeo,0 days 02:15:21.217000,2023-09-03 14:16:22.262,1,12.0,False,,False,True
0 days 02:18:14.855000,BOT,77,87.093,38.0,2.0,,,28.157,30.219,28.717,0 days 02:17:15.928000,0 days 02:17:46.147000,0 days 02:18:14.864000,313.0,323.0,311.0,332.0,False,MEDIUM,16.0,False,Alfa Romeo,0 days 02:16:47.762000,2023-09-03 14:17:48.807,1,12.0,False,,False,True
0 days 02:19:41.836000,BOT,77,86.981,39.0,2.0,,,28.377,29.982,28.622,0 days 02:18:43.241000,0 days 02:19:13.223000,0 days 02:19:41.845000,312.0,323.0,313.0,327.0,False,MEDIUM,17.0,False,Alfa Romeo,0 days 02:18:14.855000,2023-09-03 14:19:15.900,1,12.0,False,,False,True
0 days 02:21:09.698000,BOT,77,87.862,40.0,2.0,,,28.208,30.572,29.082,0 days 02:20:10.053000,0 days 02:20:40.625000,0 days 02:21:09.707000,315.0,321.0,310.0,348.0,False,MEDIUM,18.0,False,Alfa Romeo,0 days 02:19:41.836000,2023-09-03 14:20:42.881,1,12.0,False,,False,True
0 days 02:22:36.901000,BOT,77,87.203,41.0,2.0,,,28.364,30.082,28.757,0 days 02:21:38.071000,0 days 02:22:08.153000,0 days 02:22:36.910000,308.0,321.0,310.0,319.0,False,MEDIUM,19.0,False,Alfa Romeo,0 days 02:21:09.698000,2023-09-03 14:22:10.743,1,12.0,False,,False,True
0 days 02:24:03.765000,BOT,77,86.864,42.0,2.0,,,28.094,30.159,28.611,0 days 02:23:05.004000,0 days 02:23:35.163000,0 days 02:24:03.774000,309.0,325.0,314.0,327.0,False,MEDIUM,20.0,False,Alfa Romeo,0 days 02:22:36.901000,2023-09-03 14:23:37.946,1,11.0,False,,False,True
0 days 02:26:58.480000,BOT,77,86.962,44.0,2.0,,,28.245,30.007,28.71,0 days 02:25:59.772000,0 days 02:26:29.779000,0 days 02:26:58.489000,306.0,306.0,307.0,310.0,False,MEDIUM,22.0,False,Alfa Romeo,0 days 02:25:31.518000,2023-09-03 14:26:32.563,1,10.0,False,,False,True
0 days 02:28:25.369000,BOT,77,86.889,45.0,2.0,,,28.447,29.949,28.493,0 days 02:27:26.936000,0 days 02:27:56.885000,0 days 02:28:25.378000,306.0,308.0,307.0,310.0,False,MEDIUM,23.0,False,Alfa Romeo,0 days 02:26:58.480000,2023-09-03 14:27:59.525,1,10.0,False,,False,True
0 days 02:29:52.175000,BOT,77,86.806,46.0,2.0,,,28.351,29.887,28.568,0 days 02:28:53.729000,0 days 02:29:23.616000,0 days 02:29:52.184000,307.0,309.0,308.0,310.0,False,MEDIUM,24.0,False,Alfa Romeo,0 days 02:28:25.369000,2023-09-03 14:29:26.414,1,10.0,False,,False,True
0 days 02:31:18.911000,BOT,77,86.736,47.0,2.0,,,28.211,29.981,28.544,0 days 02:30:20.395000,0 days 02:30:50.376000,0 days 02:31:18.920000,308.0,310.0,308.0,311.0,False,MEDIUM,25.0,False,Alfa Romeo,0 days 02:29:52.175000,2023-09-03 14:30:53.220,1,10.0,False,,False,True
0 days 02:32:45.916000,BOT,77,87.005,48.0,2.0,,,28.241,30.015,28.749,0 days 02:31:47.161000,0 days 02:32:17.176000,0 days 02:32:45.925000,308.0,309.0,309.0,312.0,False,MEDIUM,26.0,False,Alfa Romeo,0 days 02:31:18.911000,2023-09-03 14:32:19.956,1,10.0,False,,False,True
0 days 02:34:13.050000,BOT,77,87.134,49.0,2.0,,,28.218,30.128,28.788,0 days 02:33:14.143000,0 days 02:33:44.271000,0 days 02:34:13.059000,308.0,308.0,308.0,311.0,False,MEDIUM,27.0,False,Alfa Romeo,0 days 02:32:45.916000,2023-09-03 14:33:46.961,1,10.0,False,,False,True
0 days 02:35:40,BOT,77,86.95,50.0,2.0,,,28.21,30.034,28.706,0 days 02:34:41.269000,0 days 02:35:11.303000,0 days 02:35:40.009000,309.0,311.0,311.0,314.0,False,MEDIUM,28.0,False,Alfa Romeo,0 days 02:34:13.050000,2023-09-03 14:35:14.095,1,10.0,False,,False,True
0 days 01:25:20.243000,PIA,81,88.053,2.0,1.0,,,28.711,30.778,28.564,0 days 01:24:20.917000,0 days 01:24:51.695000,0 days 01:25:20.259000,320.0,313.0,307.0,319.0,True,MEDIUM,2.0,True,McLaren,0 days 01:23:52.190000,2023-09-03 13:24:53.235,1,7.0,False,,False,True
0 days 01:26:47.225000,PIA,81,86.982,3.0,1.0,,,28.568,29.883,28.531,0 days 01:25:48.827000,0 days 01:26:18.710000,0 days 01:26:47.241000,307.0,317.0,306.0,311.0,True,MEDIUM,3.0,True,McLaren,0 days 01:25:20.243000,2023-09-03 13:26:21.288,1,7.0,False,,False,True
0 days 01:28:14.229000,PIA,81,87.004,4.0,1.0,,,28.438,29.981,28.585,0 days 01:27:15.679000,0 days 01:27:45.660000,0 days 01:28:14.245000,308.0,309.0,307.0,322.0,False,MEDIUM,4.0,True,McLaren,0 days 01:26:47.225000,2023-09-03 13:27:48.270,1,7.0,False,,False,True
0 days 01:29:41.138000,PIA,81,86.909,5.0,1.0,,,28.354,29.846,28.709,0 days 01:28:42.599000,0 days 01:29:12.445000,0 days 01:29:41.154000,310.0,311.0,306.0,318.0,True,MEDIUM,5.0,True,McLaren,0 days 01:28:14.229000,2023-09-03 13:29:15.274,1,7.0,False,,False,True
0 days 01:31:08.016000,PIA,81,86.878,6.0,1.0,,,28.525,29.832,28.521,0 days 01:30:09.679000,0 days 01:30:39.511000,0 days 01:31:08.032000,310.0,310.0,307.0,313.0,True,MEDIUM,6.0,True,McLaren,0 days 01:29:41.138000,2023-09-03 13:30:42.183,1,7.0,False,,False,True
0 days 01:32:34.956000,PIA,81,86.94,7.0,1.0,,,28.419,29.823,28.698,0 days 01:31:36.451000,0 days 01:32:06.274000,0 days 01:32:34.972000,312.0,310.0,307.0,317.0,False,MEDIUM,7.0,True,McLaren,0 days 01:31:08.016000,2023-09-03 13:32:09.061,1,7.0,False,,False,True
0 days 01:34:01.806000,PIA,81,86.85,8.0,1.0,,,28.308,29.845,28.697,0 days 01:33:03.280000,0 days 01:33:33.125000,0 days 01:34:01.822000,311.0,309.0,306.0,316.0,True,MEDIUM,8.0,True,McLaren,0 days 01:32:34.956000,2023-09-03 13:33:36.001,1,7.0,False,,False,True
0 days 01:35:28.670000,PIA,81,86.864,9.0,1.0,,,28.35,29.742,28.772,0 days 01:34:30.172000,0 days 01:34:59.914000,0 days 01:35:28.686000,311.0,309.0,306.0,313.0,False,MEDIUM,9.0,True,McLaren,0 days 01:34:01.806000,2023-09-03 13:35:02.851,1,7.0,False,,False,True
0 days 01:36:55.493000,PIA,81,86.823,10.0,1.0,,,28.343,29.853,28.627,0 days 01:35:57.029000,0 days 01:36:26.882000,0 days 01:36:55.509000,312.0,310.0,306.0,316.0,True,MEDIUM,10.0,True,McLaren,0 days 01:35:28.670000,2023-09-03 13:36:29.715,1,7.0,False,,False,True
0 days 01:38:22.710000,PIA,81,87.217,11.0,1.0,,,28.342,30.116,28.759,0 days 01:37:23.851000,0 days 01:37:53.967000,0 days 01:38:22.726000,311.0,308.0,307.0,318.0,False,MEDIUM,11.0,True,McLaren,0 days 01:36:55.493000,2023-09-03 13:37:56.538,1,7.0,False,,False,True
0 days 01:39:50.164000,PIA,81,87.454,12.0,1.0,,,28.376,30.184,28.894,0 days 01:38:51.102000,0 days 01:39:21.286000,0 days 01:39:50.180000,311.0,309.0,306.0,320.0,False,MEDIUM,12.0,True,McLaren,0 days 01:38:22.710000,2023-09-03 13:39:23.755,1,7.0,False,,False,True
0 days 01:41:17.682000,PIA,81,87.518,13.0,1.0,,,28.468,30.156,28.894,0 days 01:40:18.648000,0 days 01:40:48.804000,0 days 01:41:17.698000,312.0,310.0,306.0,316.0,False,MEDIUM,13.0,True,McLaren,0 days 01:39:50.164000,2023-09-03 13:40:51.209,1,7.0,False,,False,True
0 days 01:42:45.053000,PIA,81,87.371,14.0,1.0,,,28.431,29.99,28.95,0 days 01:41:46.129000,0 days 01:42:16.119000,0 days 01:42:45.069000,312.0,317.0,308.0,325.0,False,MEDIUM,14.0,True,McLaren,0 days 01:41:17.682000,2023-09-03 13:42:18.727,1,7.0,False,,False,True
0 days 01:44:12.791000,PIA,81,87.738,15.0,1.0,,,28.471,30.157,29.11,0 days 01:43:13.540000,0 days 01:43:43.697000,0 days 01:44:12.807000,315.0,321.0,305.0,323.0,False,MEDIUM,15.0,True,McLaren,0 days 01:42:45.053000,2023-09-03 13:43:46.098,1,6.0,False,,False,True
0 days 01:45:39.992000,PIA,81,87.201,16.0,1.0,,,28.376,29.995,28.83,0 days 01:44:41.183000,0 days 01:45:11.178000,0 days 01:45:40.008000,311.0,306.0,305.0,320.0,False,MEDIUM,16.0,True,McLaren,0 days 01:44:12.791000,2023-09-03 13:45:13.836,1,6.0,False,,False,True
0 days 01:47:07.432000,PIA,81,87.44,17.0,1.0,,,28.578,30.037,28.825,0 days 01:46:08.586000,0 days 01:46:38.623000,0 days 01:47:07.448000,310.0,306.0,306.0,313.0,False,MEDIUM,17.0,True,McLaren,0 days 01:45:39.992000,2023-09-03 13:46:41.037,1,6.0,False,,False,True
0 days 01:48:34.830000,PIA,81,87.398,18.0,1.0,,,28.507,30.094,28.797,0 days 01:47:35.955000,0 days 01:48:06.049000,0 days 01:48:34.846000,310.0,305.0,305.0,314.0,False,MEDIUM,18.0,True,McLaren,0 days 01:47:07.432000,2023-09-03 13:48:08.477,1,6.0,False,,False,True
0 days 01:50:02.182000,PIA,81,87.352,19.0,1.0,,,28.545,30.104,28.703,0 days 01:49:03.391000,0 days 01:49:33.495000,0 days 01:50:02.198000,311.0,308.0,305.0,312.0,False,MEDIUM,19.0,True,McLaren,0 days 01:48:34.830000,2023-09-03 13:49:35.875,1,6.0,False,,False,True
0 days 01:51:29.928000,PIA,81,87.746,20.0,1.0,,,28.59,30.255,28.901,0 days 01:50:30.788000,0 days 01:51:01.043000,0 days 01:51:29.944000,308.0,307.0,305.0,316.0,False,MEDIUM,20.0,True,McLaren,0 days 01:50:02.182000,2023-09-03 13:51:03.227,1,4.0,False,,False,True
0 days 01:52:57.515000,PIA,81,87.587,21.0,1.0,,,28.664,30.251,28.672,0 days 01:51:58.608000,0 days 01:52:28.859000,0 days 01:52:57.531000,310.0,306.0,305.0,313.0,False,MEDIUM,21.0,True,McLaren,0 days 01:51:29.928000,2023-09-03 13:52:30.973,1,2.0,False,,False,True
0 days 01:54:24.934000,PIA,81,87.419,22.0,1.0,,,28.512,30.088,28.819,0 days 01:53:26.043000,0 days 01:53:56.131000,0 days 01:54:24.950000,311.0,306.0,304.0,324.0,False,MEDIUM,22.0,True,McLaren,0 days 01:52:57.515000,2023-09-03 13:53:58.560,1,1.0,False,,False,True
0 days 01:59:10.065000,PIA,81,86.411,25.0,2.0,,,28.241,29.759,28.411,0 days 01:58:11.911000,0 days 01:58:41.670000,0 days 01:59:10.081000,310.0,308.0,308.0,319.0,True,HARD,7.0,False,McLaren,0 days 01:57:43.654000,2023-09-03 13:58:44.699,1,10.0,False,,False,True
0 days 02:00:36.352000,PIA,81,86.287,26.0,2.0,,,28.284,29.601,28.402,0 days 01:59:38.365000,0 days 02:00:07.966000,0 days 02:00:36.368000,314.0,311.0,307.0,318.0,True,HARD,8.0,False,McLaren,0 days 01:59:10.065000,2023-09-03 14:00:11.110,1,9.0,False,,False,True
0 days 02:02:02.600000,PIA,81,86.248,27.0,2.0,,,28.187,29.582,28.479,0 days 02:01:04.555000,0 days 02:01:34.137000,0 days 02:02:02.616000,314.0,322.0,308.0,321.0,True,HARD,9.0,False,McLaren,0 days 02:00:36.352000,2023-09-03 14:01:37.397,1,9.0,False,,False,True
0 days 02:03:29.211000,PIA,81,86.611,28.0,2.0,,,28.193,30.034,28.384,0 days 02:02:30.809000,0 days 02:03:00.843000,0 days 02:03:29.227000,313.0,312.0,308.0,326.0,False,HARD,10.0,False,McLaren,0 days 02:02:02.600000,2023-09-03 14:03:03.645,1,8.0,False,,False,True
0 days 02:04:55.343000,PIA,81,86.132,29.0,2.0,,,28.109,29.736,28.287,0 days 02:03:57.336000,0 days 02:04:27.072000,0 days 02:04:55.359000,316.0,322.0,309.0,323.0,True,HARD,11.0,False,McLaren,0 days 02:03:29.211000,2023-09-03 14:04:30.256,1,8.0,False,,False,True
0 days 02:06:22.417000,PIA,81,87.074,30.0,2.0,,,28.311,30.133,28.63,0 days 02:05:23.670000,0 days 02:05:53.803000,0 days 02:06:22.433000,318.0,326.0,308.0,329.0,False,HARD,12.0,False,McLaren,0 days 02:04:55.343000,2023-09-03 14:05:56.388,1,8.0,False,,False,True
0 days 02:07:49.277000,PIA,81,86.86,31.0,2.0,,,28.271,30.047,28.542,0 days 02:06:50.704000,0 days 02:07:20.751000,0 days 02:07:49.293000,317.0,326.0,309.0,329.0,False,HARD,13.0,False,McLaren,0 days 02:06:22.417000,2023-09-03 14:07:23.462,1,8.0,False,,False,True
0 days 02:09:16.023000,PIA,81,86.746,32.0,2.0,,,28.188,29.943,28.615,0 days 02:08:17.481000,0 days 02:08:47.424000,0 days 02:09:16.039000,315.0,322.0,308.0,329.0,False,HARD,14.0,False,McLaren,0 days 02:07:49.277000,2023-09-03 14:08:50.322,1,8.0,False,,False,True
0 days 02:10:42.468000,PIA,81,86.445,33.0,2.0,,,28.189,29.772,28.484,0 days 02:09:44.228000,0 days 02:10:14,0 days 02:10:42.484000,317.0,324.0,310.0,328.0,False,HARD,15.0,False,McLaren,0 days 02:09:16.023000,2023-09-03 14:10:17.068,1,8.0,False,,False,True
0 days 02:12:09.185000,PIA,81,86.717,34.0,2.0,,,28.214,30.026,28.477,0 days 02:11:10.698000,0 days 02:11:40.724000,0 days 02:12:09.201000,314.0,315.0,308.0,326.0,False,HARD,16.0,False,McLaren,0 days 02:10:42.468000,2023-09-03 14:11:43.513,1,8.0,False,,False,True
0 days 02:13:35.462000,PIA,81,86.277,35.0,2.0,,,28.203,29.717,28.357,0 days 02:12:37.404000,0 days 02:13:07.121000,0 days 02:13:35.478000,316.0,317.0,309.0,321.0,False,HARD,17.0,False,McLaren,0 days 02:12:09.185000,2023-09-03 14:13:10.230,1,8.0,False,,False,True
0 days 02:15:02.101000,PIA,81,86.639,36.0,2.0,,,28.242,29.899,28.498,0 days 02:14:03.720000,0 days 02:14:33.619000,0 days 02:15:02.117000,313.0,325.0,309.0,325.0,False,HARD,18.0,False,McLaren,0 days 02:13:35.462000,2023-09-03 14:14:36.507,1,8.0,False,,False,True
0 days 02:16:28.907000,PIA,81,86.806,37.0,2.0,,,28.265,30.111,28.43,0 days 02:15:30.382000,0 days 02:16:00.493000,0 days 02:16:28.923000,315.0,322.0,310.0,332.0,False,HARD,19.0,False,McLaren,0 days 02:15:02.101000,2023-09-03 14:16:03.146,1,8.0,False,,False,True
0 days 02:17:56.053000,PIA,81,87.146,38.0,2.0,,,28.206,30.212,28.728,0 days 02:16:57.129000,0 days 02:17:27.341000,0 days 02:17:56.069000,319.0,329.0,311.0,327.0,False,HARD,20.0,False,McLaren,0 days 02:16:28.907000,2023-09-03 14:17:29.952,1,8.0,False,,False,True
0 days 02:19:23.219000,PIA,81,87.166,39.0,2.0,,,28.568,29.927,28.671,0 days 02:18:24.637000,0 days 02:18:54.564000,0 days 02:19:23.235000,316.0,324.0,309.0,337.0,False,HARD,21.0,False,McLaren,0 days 02:17:56.053000,2023-09-03 14:18:57.098,1,8.0,False,,False,True
0 days 02:25:43.257000,PIA,81,85.072,43.0,3.0,,,28.06,29.174,27.838,0 days 02:24:46.261000,0 days 02:25:15.435000,0 days 02:25:43.273000,311.0,312.0,311.0,317.0,True,MEDIUM,5.0,False,McLaren,0 days 02:24:18.185000,2023-09-03 14:25:19.230,1,14.0,False,,False,True
